Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary
dataset_thema09-weka.filters.unsupervised.attribute.StringToNominal-Rlast,7,8,weka.classifiers.bayes.NaiveBayes,'',5.99523E+18,2.02E+07,456204,50689,43417,7272,0,85.65369212,14.34630788,0,0.032403136,0.050210438,0.158622463,98.71289535,99.46489217,229379.7028,222491.1166,6888.586175,4.5252363,4.389337265,0.135899035,17752.95188,0.350232829,7.739547861,0,0,2.04E-05,1,0.999979551,48901,1,1787,0,0,0,-8.49E-04,0.739138819,0.080825674,0.143463079,0.11149378,0.88850622,0.856536921,NaN,0.143463079,NaN,NaN,0.621673388,0.087097257,NaN,0.143463079,0.257,0.392,0.265625,0.390625,265.625,390.625,22355,3.51E+07,3906311,94.79571505,75.22080861,?
dataset_thema09-weka.filters.unsupervised.attribute.StringToNominal-Rlast,7,9,weka.classifiers.bayes.NaiveBayes,'',5.99523E+18,2.02E+07,456204,50689,43474,7215,0,85.76614256,14.23385744,0,0.031066597,0.050218279,0.158634693,98.72831664,99.47256924,229378.645,222423.7228,6954.922182,4.525215431,4.38800771,0.137207721,17729.55347,0.349771222,7.729382776,0.001119194,2,4.09E-05,2,0.999959102,48900,0.998880806,1785,0.5,0.001119194,0.002233389,0.022386896,0.738496888,0.078376919,0.142338574,0.111803488,0.888196512,0.857661426,NaN,0.142338574,NaN,NaN,0.622247558,0.086965346,NaN,0.142338574,0.266,0.558,0.265625,0.390625,265.625,390.625,22355,3.51E+07,3906311,94.89632859,75.42502158,?
dataset_thema09-weka.filters.unsupervised.attribute.StringToNominal-Rlast,7,10,weka.classifiers.bayes.NaiveBayes,'',5.99523E+18,2.02E+07,456204,50689,43408,7281,0,85.63593679,14.36406321,0,0.032440421,0.050213345,0.158629348,98.71858642,99.4691817,229380.9143,222481.5221,6899.392209,4.5252602,4.389147983,0.136112218,17781.4555,0.350795153,7.751933311,0,0,2.04E-05,1,0.999979551,48901,1,1787,0,0,0,-8.49E-04,0.735698433,0.079091675,0.143640632,0.111685998,0.888314002,0.856359368,NaN,0.143640632,NaN,NaN,0.621925113,0.087015144,NaN,0.143640632,0.255,0.544,0.265625,0.40625,265.625,406.25,22355,3.51E+07,3906311,94.72272091,75.32515451,?
dataset_thema09-weka.filters.unsupervised.attribute.StringToNominal-Rlast,8,1,weka.classifiers.bayes.NaiveBayes,'',5.99523E+18,2.02E+07,456203,50690,43484,7206,0,85.78417834,14.21582166,0,0.030524615,0.050222656,0.15866847,98.73708524,99.49393382,229380.4697,222927.8719,6452.597834,4.525162157,4.397866875,0.127295282,17705.84735,0.349296653,7.718986439,0,0,6.13E-05,3,0.999938653,48899,1,1788,0,0,0,-0.001471068,0.729202144,0.075170319,0.142158217,0.112164434,0.887835566,0.857841783,NaN,0.142158217,NaN,NaN,0.618983481,0.086424522,NaN,0.142158217,0.278,0.588,0.28125,0.390625,281.25,390.625,22355,3.51E+07,3906388,94.65969619,75.25243531,?
dataset_thema09-weka.filters.unsupervised.attribute.StringToNominal-Rlast,8,2,weka.classifiers.bayes.NaiveBayes,'',5.99523E+18,2.02E+07,456203,50690,43427,7263,0,85.67173012,14.32826988,0,0.031699606,0.05022373,0.158652154,98.73926592,99.48378189,229378.8821,222878.8274,6500.054671,4.525130837,4.396899338,0.128231499,17656.12846,0.348315811,7.69736442,5.59E-04,1,2.04E-05,1,0.999979551,48901,0.999440716,1787,0.5,5.59E-04,0.001117318,0.015824694,0.72209984,0.073683526,0.143282699,0.112029213,0.887970787,0.856717301,NaN,0.143282699,NaN,NaN,0.620191129,0.08695636,NaN,0.143282699,0.261,0.634,0.25,0.4375,250,437.5,22355,3.51E+07,3906388,94.7484711,75.27834799,?
dataset_thema09-weka.filters.unsupervised.attribute.StringToNominal-Rlast,8,3,weka.classifiers.bayes.NaiveBayes,'',5.99523E+18,2.02E+07,456203,50690,43449,7241,0,85.71513119,14.28486881,0,0.031465836,0.050209501,0.158621665,98.71115847,99.46451232,229381.4879,222491.1961,6890.291849,4.525182244,4.389252241,0.135930003,17794.25587,0.351040755,7.757494308,5.59E-04,1,2.04E-05,1,0.999979551,48901,0.999440716,1787,0.5,5.59E-04,0.001117318,0.015824694,0.729460462,0.078168375,0.142848688,0.111876505,0.888123495,0.857151312,NaN,0.142848688,NaN,NaN,0.622129702,0.086825874,NaN,0.142848688,0.25,0.538,0.25,0.40625,250,406.25,22355,3.51E+07,3906388,94.64785954,75.20087655,?
dataset_thema09-weka.filters.unsupervised.attribute.StringToNominal-Rlast,8,4,weka.classifiers.bayes.NaiveBayes,'',5.99523E+18,2.02E+07,456204,50689,43401,7288,0,85.62212709,14.37787291,0,0.032394794,0.050212353,0.158631537,98.71685909,99.47080939,229374.4868,222546.6992,6827.787648,4.525133399,4.390433806,0.134699593,17774.92317,0.350666282,7.749302644,0,0,4.09E-05,2,0.999959101,48899,1,1788,0,0,0,-0.001201134,0.73149353,0.07940265,0.143778729,0.111936654,0.888063346,0.856221271,NaN,0.143778729,NaN,NaN,0.621192286,0.087076439,NaN,0.143778729,0.257,0.587,0.25,0.421875,250,421.875,22355,3.51E+07,3906311,94.77006846,75.21595655,?
dataset_thema09-weka.filters.unsupervised.attribute.StringToNominal-Rlast,8,5,weka.classifiers.bayes.NaiveBayes,'',5.99523E+18,2.02E+07,456204,50689,43399,7290,0,85.61818146,14.38181854,0,0.031515083,0.050220686,0.158652403,98.73319965,99.48384466,229376.6879,222662.2893,6714.398517,4.525176821,4.392714185,0.132462635,17648.3838,0.348169895,7.69406166,0.001678791,3,0.001513231,74,0.998486769,48828,0.998321209,1784,0.038961039,0.001678791,0.003218884,7.84E-04,0.722409433,0.074575751,0.143818185,0.112799745,0.887200255,0.856181815,NaN,0.143818185,NaN,NaN,0.620207045,0.08639117,NaN,0.143818185,0.399,0.449,0.265625,0.421875,265.625,421.875,22355,3.51E+07,3906311,94.84108978,75.3320327,?
dataset_thema09-weka.filters.unsupervised.attribute.StringToNominal-Rlast,8,6,weka.classifiers.bayes.NaiveBayes,'',5.99523E+18,2.02E+07,456204,50689,43474,7215,0,85.76614256,14.23385744,0,0.030915424,0.050212011,0.158622746,98.71620938,99.4653225,229374.9266,222317.4039,7057.522642,4.525142074,4.385910235,0.139231838,17794.44188,0.35105135,7.757797307,0,0,2.04E-05,1,0.999979551,48901,1,1787,0,0,0,-8.49E-04,0.732697033,0.074891107,0.142338574,0.111969846,0.888030154,0.857661426,NaN,0.142338574,NaN,NaN,0.622515038,0.086840112,NaN,0.142338574,0.279,0.632,0.28125,0.453125,281.25,453.125,22355,3.51E+07,3906311,94.83319852,75.361305,?
dataset_thema09-weka.filters.unsupervised.attribute.StringToNominal-Rlast,8,7,weka.classifiers.bayes.NaiveBayes,'',5.99523E+18,2.02E+07,456204,50689,43381,7308,0,85.5826708,14.4173292,0,0.032358936,0.050211705,0.15862295,98.71557651,99.46541351,229377.9707,222303.9798,7073.990907,4.525202129,4.385645403,0.139556726,17767.16843,0.350513295,7.745804172,0,0,2.04E-05,1,0.999979551,48901,1,1787,0,0,0,-8.49E-04,0.732232077,0.076099404,0.144173292,0.112343772,0.887656228,0.855826708,NaN,0.144173292,NaN,NaN,0.624083938,0.086971747,NaN,0.144173292,0.277,0.647,0.265625,0.453125,265.625,453.125,22355,3.51E+07,3906311,94.85292667,75.37303525,?
dataset_thema09-weka.filters.unsupervised.attribute.StringToNominal-Rlast,8,8,weka.classifiers.bayes.NaiveBayes,'',5.99523E+18,2.02E+07,456204,50689,43456,7233,0,85.73063189,14.26936811,0,0.031282903,0.050219377,0.158653804,98.73055541,99.48464278,229377.5274,222702.9093,6674.618069,4.525193383,4.393515543,0.131677841,17736.87582,0.349915678,7.732612701,0,0,4.09E-05,2,0.999959102,48900,1,1787,0,0,0,-0.001200786,0.728011017,0.079339382,0.142693681,0.111972404,0.888027596,0.857306319,NaN,0.142693681,NaN,NaN,0.620183145,0.086803529,NaN,0.142693681,0.27,0.712,0.265625,0.46875,265.625,468.75,22355,3.51E+07,3906311,94.75625875,75.2544531,?
dataset_thema09-weka.filters.unsupervised.attribute.StringToNominal-Rlast,8,9,weka.classifiers.bayes.NaiveBayes,'',5.99523E+18,2.02E+07,456204,50689,43470,7219,0,85.7582513,14.2417487,0,0.031269874,0.050205388,0.158606691,98.703053,99.45510052,229377.5274,222256.2382,7121.289201,4.525193383,4.384703549,0.140489834,17853.50676,0.352216591,7.783459417,0,0,0,0,1,48902,1,1787,NaN,0,NaN,NaN,0.734169114,0.077544224,0.142417487,0.111572631,0.888427369,0.857582513,NaN,0.142417487,NaN,NaN,0.623364969,0.087894033,NaN,0.142417487,0.341,0.53,0.296875,0.453125,296.875,453.125,22355,3.51E+07,3906311,94.83517134,75.27897998,?
dataset_thema09-weka.filters.unsupervised.attribute.StringToNominal-Rlast,8,10,weka.classifiers.bayes.NaiveBayes,'',5.99523E+18,2.02E+07,456204,50689,43421,7268,0,85.66158338,14.33841662,0,0.032304378,0.050209151,0.158632136,98.71038849,99.47098411,229380.0014,222563.2867,6816.714712,4.525242191,4.390761047,0.134481144,17775.001,0.350667818,7.749150272,0,0,4.09E-05,2,0.999959102,48900,1,1787,0,0,0,-0.001200786,0.731327678,0.075700497,0.143384166,0.111588791,0.888411209,0.856615834,NaN,0.143384166,NaN,NaN,0.621079029,0.086924735,NaN,0.143384166,0.28,0.429,0.28125,0.421875,281.25,421.875,22355,3.51E+07,3906311,94.80163349,75.23595129,?
dataset_thema09-weka.filters.unsupervised.attribute.StringToNominal-Rlast,9,1,weka.classifiers.bayes.NaiveBayes,'',5.99523E+18,2.02E+07,456203,50690,43455,7235,0,85.72696784,14.27303216,0,0.031279027,0.050217453,0.158647846,98.72670918,99.48083492,229386.1846,222562.2642,6823.92035,4.525274898,4.390654256,0.134620642,17746.83438,0.350105235,7.736662261,0,0,2.04E-05,1,0.999979551,48902,1,1787,0,0,0,-8.49E-04,0.739444252,0.081436118,0.142730322,0.111965394,0.888034606,0.857269678,NaN,0.142730322,NaN,NaN,0.621149898,0.086432435,NaN,0.142730322,0.28,0.638,0.28125,0.40625,281.25,406.25,22355,3.51E+07,3906388,94.78398106,75.27509557,?
dataset_thema09-weka.filters.unsupervised.attribute.StringToNominal-Rlast,9,2,weka.classifiers.bayes.NaiveBayes,'',5.99523E+18,2.02E+07,456203,50690,43378,7312,0,85.57506412,14.42493588,0,0.032751821,0.050209247,0.158601056,98.71063473,99.45156034,229383.7344,222403.8951,6979.839343,4.525226561,4.387529987,0.137696574,17771.51252,0.35059208,7.747503357,0,0,0,0,1,48903,1,1787,NaN,0,NaN,NaN,0.733777844,0.079480066,0.144249359,0.111980101,0.888019899,0.855750641,NaN,0.144249359,NaN,NaN,0.622622491,0.087665421,NaN,0.144249359,0.268,0.689,0.25,0.421875,250,421.875,22355,3.51E+07,3906388,94.82738213,75.39804749,?
dataset_thema09-weka.filters.unsupervised.attribute.StringToNominal-Rlast,9,3,weka.classifiers.bayes.NaiveBayes,'',5.99523E+18,2.02E+07,456203,50690,43475,7215,0,85.76642336,14.23357664,0,0.03080466,0.05021032,0.158620567,98.71285086,99.46391675,229381.2772,222565.0424,6816.234787,4.525178087,4.390709064,0.134469023,17765.48122,0.350473096,7.744956971,0,0,4.09E-05,2,0.999959103,48901,1,1787,0,0,0,-0.001200762,0.72317493,0.073415911,0.142335766,0.112017455,0.887982545,0.857664234,NaN,0.142335766,NaN,NaN,0.621055467,0.086966199,NaN,0.142335766,0.47,0.541,0.265625,0.484375,265.625,484.375,22355,3.51E+07,3906388,94.67350562,75.15102398,?
dataset_thema09-weka.filters.unsupervised.attribute.StringToNominal-Rlast,9,4,weka.classifiers.bayes.NaiveBayes,'',5.99523E+18,2.02E+07,456204,50689,43473,7216,0,85.76416974,14.23583026,0,0.031202052,0.05021106,0.158627067,98.71422684,99.46790234,229375.5144,222486.4743,6889.040095,4.52515367,4.38924568,0.13590799,17775.3652,0.350675002,7.749460636,0,0,4.09E-05,2,0.999959102,48900,1,1787,0,0,0,-0.001200786,0.729803611,0.074183923,0.142358303,0.111653439,0.888346561,0.857641697,NaN,0.142358303,NaN,NaN,0.622807051,0.08732595,NaN,0.142358303,0.297,0.424,0.28125,0.421875,281.25,421.875,22355,3.51E+07,3906311,94.84503541,75.23467163,?
dataset_thema09-weka.filters.unsupervised.attribute.StringToNominal-Rlast,9,5,weka.classifiers.bayes.NaiveBayes,'',5.99523E+18,2.02E+07,456204,50689,43470,7219,0,85.7582513,14.2417487,0,0.030705127,0.050213912,0.158630087,98.71979535,99.46975215,229376.6443,222445.4613,6931.182976,4.525175961,4.38843657,0.136739391,17757.15251,0.3503157,7.741482385,0,0,2.04E-05,1,0.999979551,48901,1,1787,0,0,0,-8.49E-04,0.72321288,0.075387645,0.142417487,0.112197364,0.887802636,0.857582513,NaN,0.142417487,NaN,NaN,0.622503181,0.086653035,NaN,0.142417487,0.292,0.642,0.28125,0.4375,281.25,437.5,22355,3.51E+07,3906311,94.81347038,75.33331236,?
dataset_thema09-weka.filters.unsupervised.attribute.StringToNominal-Rlast,9,6,weka.classifiers.bayes.NaiveBayes,'',5.99523E+18,2.02E+07,456204,50689,43458,7231,0,85.73457752,14.26542248,0,0.031235845,0.050219813,0.158647272,98.73143507,99.48057163,229375.7853,222498.1359,6877.649401,4.525159014,4.389475742,0.135683273,17767.54617,0.350520748,7.746042656,0,0,8.18E-05,4,0.999918204,48898,1,1787,0,0,0,-0.001698202,0.733268977,0.077614254,0.142654225,0.111945508,0.888054492,0.857345775,NaN,0.142654225,NaN,NaN,0.621879214,0.086780349,NaN,0.142654225,0.282,0.51,0.28125,0.4375,281.25,437.5,22355,3.51E+07,3906311,94.81347038,75.28612477,?
dataset_thema09-weka.filters.unsupervised.attribute.StringToNominal-Rlast,9,7,weka.classifiers.bayes.NaiveBayes,'',5.99523E+18,2.02E+07,456204,50689,43382,7307,0,85.58464361,14.41535639,0,0.031731615,0.050215496,0.158637988,98.72310871,99.47493194,229373.8909,222571.9801,6801.910778,4.525121641,4.390932551,0.13418909,17743.48257,0.350046017,7.735615637,5.59E-04,1,4.09E-05,2,0.999959101,48899,0.999440716,1787,0.333333333,5.59E-04,0.001116695,0.012430556,0.726770381,0.078004633,0.144153564,0.112973126,0.887026874,0.855846436,NaN,0.144153564,NaN,NaN,0.620780158,0.086796029,NaN,0.144153564,0.317,0.427,0.296875,0.4375,296.875,437.5,22355,3.51E+07,3906311,94.67734617,75.30862552,?
dataset_thema09-weka.filters.unsupervised.attribute.StringToNominal-Rlast,9,8,weka.classifiers.bayes.NaiveBayes,'',5.99523E+18,2.02E+07,456204,50689,43464,7225,0,85.74641441,14.25358559,0,0.031083433,0.050224478,0.158671672,98.74078197,99.49607154,229373.4372,222797.5762,6575.861003,4.525112691,4.395383144,0.129729547,17627.24749,0.347752915,7.6849559,5.59E-04,1,2.04E-05,1,0.999979551,48900,0.999440716,1787,0.5,5.59E-04,0.001117318,0.015824676,0.725023648,0.073661828,0.142535856,0.111954698,0.888045302,0.857464144,NaN,0.142535856,NaN,NaN,0.619357591,0.086121454,NaN,0.142535856,0.273,0.416,0.265625,0.421875,265.625,421.875,22355,3.51E+07,3906311,94.73653061,75.22592726,?
dataset_thema09-weka.filters.unsupervised.attribute.StringToNominal-Rlast,9,9,weka.classifiers.bayes.NaiveBayes,'',5.99523E+18,2.02E+07,456204,50689,43427,7262,0,85.67342027,14.32657973,0,0.032231118,0.050212126,0.15864471,98.71649376,99.47915925,229373.9996,222634.2452,6739.754349,4.525123785,4.392160926,0.132962859,17743.14725,0.350039402,7.735465783,0.001118568,2,4.09E-04,20,0.99959101,48881,0.998881432,1786,0.090909091,0.001118568,0.002209945,0.006284478,0.726290698,0.073593227,0.143265797,0.111596814,0.888403186,0.856734203,NaN,0.143265797,NaN,NaN,0.62104259,0.087018713,NaN,0.143265797,0.292,0.414,0.28125,0.421875,281.25,421.875,22355,3.51E+07,3906311,94.83714415,75.22235487,?
dataset_thema09-weka.filters.unsupervised.attribute.StringToNominal-Rlast,9,10,weka.classifiers.bayes.NaiveBayes,'',5.99523E+18,2.02E+07,456204,50689,43426,7263,0,85.67144745,14.32855255,0,0.032232296,0.050212859,0.158638064,98.71772576,99.47475645,229379.5003,222679.1859,6700.314375,4.525232304,4.393047523,0.132184781,17780.88137,0.350783826,7.751730799,0,0,2.04E-05,1,0.999979551,48900,1,1788,0,0,0,-8.49E-04,0.732654181,0.080134436,0.143285525,0.111504929,0.888495071,0.856714475,NaN,0.143285525,NaN,NaN,0.62030887,0.087350034,NaN,0.143285525,0.312,0.429,0.28125,0.4375,281.25,437.5,22355,3.51E+07,3906311,94.74047624,75.25072074,?
dataset_thema09-weka.filters.unsupervised.attribute.StringToNominal-Rlast,10,1,weka.classifiers.bayes.NaiveBayes,'',5.99523E+18,2.02E+07,456203,50690,43380,7310,0,85.57900967,14.42099033,0,0.033011339,0.050199761,0.158593276,98.69204472,99.44675103,229379.907,222246.8483,7133.058662,4.525151055,4.384431808,0.140719248,17903.41386,0.353194197,7.805136071,0,0,2.04E-05,1,0.999979551,48902,1,1787,0,0,0,-8.49E-04,0.739149583,0.07995156,0.144209903,0.11170117,0.88829883,0.855790097,NaN,0.144209903,NaN,NaN,0.623993039,0.088123552,NaN,0.144209903,0.278,0.434,0.28125,0.4375,281.25,437.5,22355,3.51E+07,3906388,94.90037483,75.35240705,?
dataset_thema09-weka.filters.unsupervised.attribute.StringToNominal-Rlast,10,2,weka.classifiers.bayes.NaiveBayes,'',5.99523E+18,2.02E+07,456203,50690,43371,7319,0,85.56125469,14.43874531,0,0.032608077,0.050211321,0.158630191,98.71473969,99.46986198,229382.2595,222520.537,6861.722597,4.525197466,4.38983107,0.135366396,17707.05404,0.349320459,7.71945227,0,0,0,0,1,48903,1,1787,NaN,0,NaN,NaN,0.729751017,0.075466498,0.144387453,0.112374719,0.887625281,0.855612547,NaN,0.144387453,NaN,NaN,0.621932979,0.087092448,NaN,0.144387453,0.316,0.661,0.3125,0.46875,312.5,468.75,22355,3.51E+07,3906388,94.81159992,75.31321813,?
dataset_thema09-weka.filters.unsupervised.attribute.StringToNominal-Rlast,10,3,weka.classifiers.bayes.NaiveBayes,'',5.99523E+18,2.02E+07,456203,50690,43538,7152,0,85.89070823,14.10929177,0,0.029367976,0.050211379,0.15863786,98.71485402,99.47467053,229382.2595,222577.4998,6804.759732,4.525197466,4.39095482,0.134242646,17738.68131,0.349944393,7.733240287,0,0,4.09E-05,2,0.999959103,48901,1,1787,0,0,0,-0.001200762,0.727807017,0.074339941,0.141092918,0.112208307,0.887791693,0.858907082,NaN,0.141092918,NaN,NaN,0.62130656,0.086793098,NaN,0.141092918,0.286,0.596,0.296875,0.4375,296.875,437.5,22355,3.51E+07,3906388,94.73071612,75.16696614,?
dataset_thema09-weka.filters.unsupervised.attribute.StringToNominal-Rlast,10,4,weka.classifiers.bayes.NaiveBayes,'',5.99523E+18,2.02E+07,456204,50689,43476,7213,0,85.77008818,14.22991182,0,0.030587204,0.050223103,0.158663581,98.73767114,99.49053556,229383.9638,222808.3849,6575.578922,4.525320362,4.39559638,0.129723982,17683.20853,0.348856922,7.70899946,5.60E-04,1,0,0,1,48902,0.999440403,1786,1,5.60E-04,0.001118568,0.023235309,0.72779768,0.078182722,0.142299118,0.112220276,0.887779724,0.857700882,NaN,0.142299118,NaN,NaN,0.61871624,0.08639536,NaN,0.142299118,0.296,0.599,0.28125,0.4375,281.25,437.5,22355,3.51E+07,3906311,94.73653061,75.23995024,?
dataset_thema09-weka.filters.unsupervised.attribute.StringToNominal-Rlast,10,5,weka.classifiers.bayes.NaiveBayes,'',5.99523E+18,2.02E+07,456204,50689,43417,7272,0,85.65369212,14.34630788,0,0.030894325,0.050219946,0.158639597,98.73160511,99.47565641,229380.1547,222534.4144,6845.740326,4.525245215,4.390191449,0.135053766,17679.2772,0.348779364,7.707413586,0,0,6.13E-05,3,0.999938653,48899,1,1787,0,0,0,-0.001470671,0.726151193,0.076455465,0.143463079,0.113127398,0.886872602,0.856536921,NaN,0.143463079,NaN,NaN,0.621909619,0.086791975,NaN,0.143463079,0.282,0.625,0.28125,0.4375,281.25,437.5,22355,3.51E+07,3906311,94.78782379,75.36765,?
dataset_thema09-weka.filters.unsupervised.attribute.StringToNominal-Rlast,10,6,weka.classifiers.bayes.NaiveBayes,'',5.99523E+18,2.02E+07,456204,50689,43408,7281,0,85.63593679,14.36406321,0,0.032495893,0.050215288,0.15863587,98.72246118,99.47333513,229379.464,222628.7622,6750.701794,4.525231589,4.392052757,0.133178832,17727.78764,0.349736385,7.728585347,0,0,0,0,1,48902,1,1787,NaN,0,NaN,NaN,0.727986551,0.077409661,0.143640632,0.111597489,0.888402511,0.856359368,NaN,0.143640632,NaN,NaN,0.621137495,0.086737868,NaN,0.143640632,0.277,0.417,0.265625,0.421875,265.625,421.875,22355,3.51E+07,3906311,94.71285683,75.26287755,?
dataset_thema09-weka.filters.unsupervised.attribute.StringToNominal-Rlast,10,7,weka.classifiers.bayes.NaiveBayes,'',5.99523E+18,2.02E+07,456204,50689,43475,7214,0,85.76811537,14.23188463,0,0.031218328,0.050219723,0.158655037,98.73139809,99.48560058,229375.2156,222556.2445,6818.97109,4.525147776,4.390622118,0.134525658,17772.30396,0.35061461,7.748136134,0,0,4.09E-05,2,0.999959101,48899,1,1788,0,0,0,-0.001201134,0.736348045,0.079929361,0.142318846,0.111579159,0.888420841,0.857681154,NaN,0.142318846,NaN,NaN,0.621051215,0.086464315,NaN,0.142318846,0.444,0.479,0.234375,0.453125,234.375,453.125,22355,3.51E+07,3906311,94.71877528,75.13517779,?
dataset_thema09-weka.filters.unsupervised.attribute.StringToNominal-Rlast,10,8,weka.classifiers.bayes.NaiveBayes,'',5.99523E+18,2.02E+07,456204,50689,43467,7222,0,85.75233285,14.24766715,0,0.031022967,0.050220585,0.158657366,98.73315936,99.48713666,229373.1263,222661.0402,6712.086069,4.525106558,4.392689543,0.132417015,17689.06861,0.348972531,7.711918523,0,0,6.13E-05,3,0.999938652,48898,1,1788,0,0,0,-0.001471098,0.722953413,0.073544836,0.142476671,0.11186605,0.88813395,0.857523329,NaN,0.142476671,NaN,NaN,0.620678399,0.086262372,NaN,0.142476671,0.314,0.437,0.296875,0.4375,296.875,437.5,22355,3.51E+07,3906311,94.80360631,75.19020332,?
dataset_thema09-weka.filters.unsupervised.attribute.StringToNominal-Rlast,10,9,weka.classifiers.bayes.NaiveBayes,'',5.99523E+18,2.02E+07,456204,50689,43371,7318,0,85.56294265,14.43705735,0,0.032953042,0.050210414,0.158617692,98.71317481,99.46227223,229371.9567,222577.7511,6794.205659,4.525083484,4.391046402,0.134037082,17852.78261,0.352202305,7.783332744,5.59E-04,1,1.02E-04,5,0.999897753,48896,0.999440716,1787,0.166666667,5.59E-04,0.001114827,0.007749737,0.721516334,0.074102067,0.144370573,0.111942349,0.888057651,0.855629427,NaN,0.144370573,NaN,NaN,0.621754979,0.087377187,NaN,0.144370573,0.288,0.413,0.28125,0.421875,281.25,421.875,22355,3.51E+07,3906311,94.80163349,75.3408837,?
dataset_thema09-weka.filters.unsupervised.attribute.StringToNominal-Rlast,10,10,weka.classifiers.bayes.NaiveBayes,'',5.99523E+18,2.02E+07,456204,50689,43482,7207,0,85.78192507,14.21807493,0,0.030748551,0.050213952,0.158630499,98.72010738,99.47027585,229371.6608,222503.6489,6868.011861,4.525077646,4.389584504,0.135493142,17752.35002,0.350220956,7.73955682,0,0,0,0,1,48901,1,1788,NaN,0,NaN,NaN,0.733695509,0.076942759,0.142180749,0.111962934,0.888037066,0.857819251,NaN,0.142180749,NaN,NaN,0.621342623,0.087294772,NaN,0.142180749,0.284,0.425,0.28125,0.421875,281.25,421.875,22355,3.51E+07,3906311,94.73061216,75.29316292,?
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,43444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,43449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,43331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,43391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,43511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,43484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,43467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,43398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,43498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,43437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,43497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,43333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,43402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,43322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,43444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,43504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,43514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,43492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
